username,nickname,is_verified,is_privateAcc,author_num_likes,author_num_followers,author_num_following,author_num_hearts,author_num_videos,vid_created_time,vid_desc,vid_likes,vid_plays,vid_shares,vid_comments,vid_duration,video_playAddr
genjutsu.beats,Genjutsu Beats,False,False,1210,668800,33,7400000,86,2021-09-30 23:24:03,Messi ⚽ #remix #compositeur #genjutsubeats #messi #psg #omardafonseca #pourtoi #psgcity #beatmaker #but #lionelmessi,166700,1300000,5449,1634,27,https://v16m-webapp.tiktokcdn-us.com/fff312c3feed09bb19ca528b5656b2a6/63605eef/video/tos/useast2a/tos-useast2a-pve-0068/eb5b80b0ed4e446989bfffa54e7e5db1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3070&bt=1535&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N-xtfl7Gb&mime_type=video_mp4&qs=0&rc=ZzlmNjM3PGY2PDg8ZGUzOUBpajl3bjo6Zm93ODMzNzczM0BfMDQ0MzQ0NWMxYmE1YDUxYSNta2svcjQwNl5gLS1kMTZzcw%3D%3D&l=202210311748364AA6A4FD8653DA0648DC
olahbola.ellevate,olahbola.ellevate,False,False,114,419100,1,11300000,502,2021-10-06 19:25:53,Diam itu emas versi Lionel Messi. Apakah kamu sering menganalisa permainan lawan saat diatas lapangan juga guys? #fyp #fypdong #sepakbola #football #skillsepakbola #skillfootball #lionelmessi,554700,8300000,1659,2255,52,https://v16m-webapp.tiktokcdn-us.com/c6a53d10f0e57f935b0dea2ce42195d3/63605efe/video/tos/alisg/tos-alisg-pve-0037/1f5c9c458f3346f690efaa18b2a447df/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2542&bt=1271&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2N1Jnfl7Gb&mime_type=video_mp4&qs=0&rc=Njs5Z2dkMzk2O2ZmOTw1aUBpM2Q0bGk6ZmtyODMzODgzNEBhMDM1LmFjXjAxLTRjLzVeYSNmNm8ycjQwYmJgLS1kLy1zcw%3D%3D&l=20221031174826711D4387128BBF067CD5
owenlvsemii,ℰ𝓂𝒾𝓁𝒾𝒶 👸🏼💘,False,False,13100,71200,764,1800000,579,2021-10-09 03:03:39,Argentina 2014😕#🇦🇷 #fypシ #_owxnarg_ #parati #foryou #fypp #ᴏᴡᴇɴ #lionelmessi,225400,1300000,5907,3100,39,https://v16m-webapp.tiktokcdn-us.com/3b92bd45d08fabd34beaab9888fddb41/63605ef8/video/tos/useast2a/tos-useast2a-pve-0068/3f66db2e00cb435da2ab983f6f0fdc86/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4434&bt=2217&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=ZGk5ZmY8PDpmPDdlZzU1Z0BpMzc5djU6ZnE8ODMzNzczM0BhMTZgYzYwNS4xMy9jMi0vYSMzLy1vcjRvXmRgLS1kMTZzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
notsoccer.itsfootball,Fußball,False,False,3036,8451,4,249600,50,2021-10-09 15:43:21,This kid is born to play football #messi #leomessi #kid #football #soccer #tiktokindia #foryou #fy #fyp #foryoupage #viral #follow #lionelmessi,192700,1800000,1098,723,47,https://v16m-webapp.tiktokcdn-us.com/2958611399d8f86ba1c53be057692001/63605f02/video/tos/maliva/tos-maliva-ve-0068c800-us/661d9175553f4e10a472d0a8d4863f90/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1384&bt=692&cs=0&ds=3&ft=ebtHKHp8Myq8ZAjjNhe2NBKqfl7Gb&mime_type=video_mp4&qs=0&rc=Zjc5ZTY0ZzZoNzxnPGg8ZUBpMzhlbzs6ZnRuODMzNzczM0AzMmEtYzM0NjMxX2AvYWM2YSNkXy9mcjRvX2RgLS1kMTZzcw%3D%3D&l=20221031174835BEFED7A55A28AA062909
giank_fut,GIANK EDITS 🔥,False,False,36700,42200,78,1400000,66,2021-10-10 00:03:10,Messi 🐐🤑🇦🇷 #futbol #foryou #messi #lionelmessi #argentina #barcelona,164600,1100000,2688,636,13,https://v16m-webapp.tiktokcdn-us.com/7403a2c522edfcac893f9c64501ea95e/63605ee2/video/tos/maliva/tos-maliva-ve-0068c800-us/1d7c9988cd4a423390b7d6118f7d6fe9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3218&bt=1609&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N-xtfl7Gb&mime_type=video_mp4&qs=0&rc=ZjdlOzpoPDVmOjY0ODk5NUBpMzg3eTo6Zmt1ODMzNzczM0BjLS40YDQtNS4xMzNiYWIvYSNqcm9xcjRfbWRgLS1kMTZzcw%3D%3D&l=202210311748364AA6A4FD8653DA0648DC
brauneoficial,Daniel Braune,True,False,34500,2300000,401,166300000,6487,2021-10-10 14:03:59,#messi #paraguai #lionelmessi #torcedor #hincha #argentina #selecao #eliminatorias #messi10 #ondeatorcidajoga,553500,3100000,4492,2320,46,https://v16m-webapp.tiktokcdn-us.com/3f846c258a8f04fac7f9c4209819b260/63605ef8/video/tos/maliva/tos-maliva-ve-0068c800-us/13454b0c10e54226aadb49c7697a79fe/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2618&bt=1309&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2N1Jnfl7Gb&mime_type=video_mp4&qs=0&rc=ODdkOjs6aDtnN2dlZWc0M0Bpamd3dTc6Zms7ODMzNzczM0BhNS9eYWJhNjUxMTNgNC4xYSM2NGNvcjRfMWVgLS1kMTZzcw%3D%3D&l=20221031174826711D4387128BBF067CD5
toonhodsas,toon,False,False,3535,22300,107,660200,40,2021-10-14 00:41:32,Messi no.1🐐#pes2021mobile #pesmobile #lionelmessi #Messi #messi_king #fypシ,466400,4500000,3659,4539,27,https://v16m-webapp.tiktokcdn-us.com/db6f8fa999462c43d47b197d1fbed0cb/63605ee6/video/tos/useast2a/tos-useast2a-pve-0037-aiso/566278b42abf4ebd8c2e83c09cb7e263/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2134&bt=1067&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=ZDs2aDQ1ZThpOGdpaWg3aEBpMzc8Ojc6ZjpqODMzZjgzM0AwYS5eXjBeNWExLi9fY2MyYSM2MWc1cjRvbGdgLS1kL2Nzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
rizatrace,Riza,False,False,4854,35500,15,3300000,525,2021-10-14 09:06:58,"Setelah kena tackle, gelar next Lionel Messi semakin melekat kala itu #davidbeckham #lionelmessi #andikvermansyah",159200,4100000,127,531,59,https://v16m-webapp.tiktokcdn-us.com/f5835dc5ec6eb85bfe9e576246a7bcc5/63605f0f/video/tos/maliva/tos-maliva-ve-0068c800-us/2fec9528c3b745e4b0cb2bb5a1e7616d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=1334&bt=667&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N-xtfl7Gb&mime_type=video_mp4&qs=0&rc=Mzo2ZjQ5OWg5aTw1M2VlO0BpM2pldzM6ZjVyODMzZjgzM0BgLjA2NGJjNS0xMi4zMDZhYSNnXnFocjRnL2dgLS1kL2Nzcw%3D%3D&l=202210311748364AA6A4FD8653DA0648DC
realmizkif,Mizkif,True,False,190,1200000,13,55000000,575,2021-10-16 13:13:59,Lionel MIZZI? 😧 #mizkif #mizkifclips #lionelmessi #messi #fyp #alinity #otk #xybca #twitchstreamer #twitchfails #soccer,186200,1300000,425,563,27,https://v16m-webapp.tiktokcdn-us.com/3bf04d089aeb061b21215d5841d1ca83/63605eee/video/tos/useast5/tos-useast5-ve-0068c001-tx/eb89494a476c4fd4898d6a4e9df051dc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2140&bt=1070&cs=0&ds=3&ft=ebtHKHp8Myq8ZAjjNhe2NBKqfl7Gb&mime_type=video_mp4&qs=0&rc=N2llaDw6ZWk6ZztpZjM6Z0Bpajk6aDk6ZjQ4ODMzNzczM0AwNC1fXzItXjQxL19eMmMzYSNoYl5jcjRnc2lgLS1kMTZzcw%3D%3D&l=20221031174835BEFED7A55A28AA062909
messihd4,Leo Messi,False,False,199,309500,34,5400000,64,2021-10-18 19:00:10,😏                                                                                                       #leomessi #messiedit #messiedits #lionelmessi #barcelona #messi,493800,9000000,22700,3913,9,https://v16m-webapp.tiktokcdn-us.com/aadd93a885ccb0048aed7b1806e178d7/63605ed4/video/tos/alisg/tos-alisg-pve-0037c001/6e002799ecb6469492edd24b5a618e26/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1760&bt=880&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=Nzo1NGU6ZjVpZzw0NDpoaEBpM2VlODY6ZmZvODMzODczNEBjYTUxMC5iNTMxNjRhYjZfYSNyYzM1cjQwNGpgLS1kMS1zcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
duc.cris,Đức .....⚽️⚽️🥅,False,False,90400,187900,48,9900000,382,2021-10-18 19:00:17,Một sự tôn trọng của #cristianoronaldo dành cho #lionelmessi  😊⚽️#bongda #xuhuong,354900,3900000,1113,2073,12,https://v16m-webapp.tiktokcdn-us.com/19b90c72023bb279778c372c042dc58c/63605ed8/video/tos/useast2a/tos-useast2a-pve-0037-aiso/3b836fe6445b49ec8f7d7083c2fdfb54/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3066&bt=1533&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=NTgzOTo7N2c4Omg7aTc4ZkBpajRlZDM6ZmRvODMzZjgzM0A0MDZiMF81Xi8xMzM1Yi4wYSNybjYzcjQwM2pgLS1kL2Nzcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
btsport,btsport,True,False,454,1700000,121,65000000,1132,2021-10-20 03:53:37,"Two football icons, two friends reunited ❤ #messi #ronaldinho #psg #paris #championsleague #lionelmessi #football",382000,2700000,9080,2911,13,https://v16m-webapp.tiktokcdn-us.com/23bd73e914c508bc7bb75bb74ba303e8/63605ed9/video/tos/maliva/tos-maliva-ve-0068c800-us/a2f7b13d3d3b43f1a81fa555dd5bc442/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2548&bt=1274&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=PDQ2ZDs5ZWQ1OTg4Njw2NUBpajg4OGY6ZnBsODMzNzczM0AzMF5iYjQvNTExNjI0Xi9eYSNuaWQvcjRvLmtgLS1kMTZzcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
cbssportsgolazo,CBS Sports Golazo,True,False,752,767100,116,28900000,1523,2021-10-20 07:10:18,Best player you played alongside? #lionelmessi #dennisbergkamp #stevengerrard #yayatoure #thierryhenry #jamiecarragher #micahrichards #fyp,387500,5600000,4504,2044,20,https://v16m-webapp.tiktokcdn-us.com/be2b012e36dec6a00b09687813549a2d/63605ee0/video/tos/useast5/tos-useast5-pve-0068-tx/3357b0934bc14144b7552e16987eb093/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1296&bt=648&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=aThkNGY4ZTk1Mzk0ZjlpM0BpM3ZrZDY6ZnhuODMzNzczM0A1MC41YWFeXi8xYDIwM2EvYSNqamY2cjRfc2tgLS1kMTZzcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
rasliano7,RASLIANO,False,False,1075,197100,195,6800000,170,2021-10-21 07:16:27,Messi gang Argentina 👀🇦🇷#lionelmessi #argentina #football #notfound #fyp,426700,4500000,4744,1979,15,https://v16m-webapp.tiktokcdn-us.com/fdd07364a8694ce03686192044391364/63605edb/video/tos/useast2a/tos-useast2a-pve-0037-aiso/16267c01e5e24895802f9ada3ac8c040/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3684&bt=1842&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=ODZoZGhmOGc0OzVnNDs3N0BpM2w3dmk6ZjpkODMzZjgzM0AxXy4xM19fNS0xX2MwM2BfYSNkMTYvcjRvM2xgLS1kL2Nzcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
futboll123,Futbol.123,False,False,6312,33900,1,777100,6,2021-10-22 08:37:40,⚽️Mateo⚽️ #mateo #messi #lionelmessi #balondeoro #6to #thiago #antonella #ciro #goat #barcelona #fyp #parati #foto,311500,3700000,2367,1320,9,https://v16m-webapp.tiktokcdn-us.com/f3ed817ec3db729c517105ce18db6a9c/63605ed7/video/tos/useast2a/tos-useast2a-ve-0068c003/41a42f24093b4d8bba1f68dbb31712cb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2212&bt=1106&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=Nmk6N2kzaDdkaWk8PDdoZ0BpamU7aWk6ZmszODMzNzczM0A0NDVeYS02Xl4xLy01MF9fYSNubmtmcjRvY21gLS1kMTZzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
messi_.magic,Messi_.magic,False,False,30800,29800,492,863400,90,2021-10-22 16:41:56,💔#Goat #LionelMessi #Foryou #Messi #Barcelona #Laporta #Pedri ##fcbarcelona,197800,1500000,3722,1136,14,https://v16m-webapp.tiktokcdn-us.com/582211f4a13e0aa81a5739201990ad7a/63605ee0/video/tos/useast2a/tos-useast2a-ve-0068c003/0cc8857ddbe1479c89edabdfc3283c98/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2522&bt=1261&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2NphRfl7Gb&mime_type=video_mp4&qs=0&rc=OzdnaDU6NTwzN2Q7aTpnPEBpM3hpbTY6ZmQ6ODMzNzczM0AtYi1iMDEtXzExYV42YmItYSNpb2JocjRfZm1gLS1kMTZzcw%3D%3D&l=202210311748344AA6A4FD8653DA0648B5
espnfc,ESPN FC,True,False,430,4300000,107,161600000,1771,2021-10-23 22:35:24,The walk from Messi 🥶 #messi #lionelmessi #ronaldo #barcelona #realmadrid #elclasico,337800,4000000,4488,1560,23,https://v16m-webapp.tiktokcdn-us.com/cc41e7aaa6e53f8e9c95b41ac4944cbd/63605ee4/video/tos/useast5/tos-useast5-ve-0068c002-tx/2d113b0f716f4685b6712a9dc0ec38fe/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1386&bt=693&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=Z2g4Zzo4Ojo1PDZkOzxpZUBpMzpyeTY6ZnA0ODMzNzczM0AuNjUuNjAzXy8xMC5jY180YSNsM2NicjRvbm5gLS1kMTZzcw%3D%3D&l=20221031174829493425C26264D90629AF
kudus_ft,🇬🇭👑,False,False,23300,37200,60,2600000,377,2021-10-24 03:28:14,GOAT things 🐐🇦🇷 #fy #fyp #fypシ #4u #foryou #foryoupage #viral #football #xyzbca #a #messi #lionelmessi,251000,2100000,702,542,21,https://v16m-webapp.tiktokcdn-us.com/0b834b823fdeab207c825c7223b91cdf/63605ee5/video/tos/maliva/tos-maliva-ve-0068c800-us/e10f3fd1a73247a6a271835d7ad1f6a9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4494&bt=2247&cs=0&ds=3&ft=ebtHKHp8Myq8ZhjjNhe2Nef7fl7Gb&mime_type=video_mp4&qs=0&rc=ZGZlOjNpPGY0NGQ8PDw6PEBpM29xdDU6Zmk5ODMzNzczM0AwYjUyXzIxNl4xMzViLjJiYSNgZG1ncjRvMW5gLS1kMTZzcw%3D%3D&l=2022103117483262D0860DBFEDC6064413
cr7xfut7,CXF7,False,False,47200,966800,13,16400000,667,2021-10-29 01:40:57,🐐🐐 #cr7 #cristiano #cristiano ronaldo #messi #lionelmessi #cr7xfut7 #cr766cristianoronaldo,418200,6700000,5267,1447,8,https://v16m-webapp.tiktokcdn-us.com/256536cee74b8755838a712313370c17/63605ed4/video/tos/maliva/tos-maliva-ve-0068c800-us/59018f52810d453da970c0df08ac2756/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2682&bt=1341&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=ZTRkZTM3aTNpZTRoZDU2NUBpajQ5dWk6ZjNoODMzNzczM0BhMzUuYTYtNi8xYWIvLWMuYSNlLnFxcjQwLnFgLS1kMTZzcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
artpo17,ArtPo17,False,False,1861,1100000,12,35400000,253,2021-10-31 20:29:47,Which Nation should I do next? #artpo17#messi#maradona#lionelmessi,352100,4300000,593,6107,24,https://v16m-webapp.tiktokcdn-us.com/8f6dfca13dbd872472675251dd6188af/63605ee4/video/tos/alisg/tos-alisg-pve-0037c001/e6576fb502204ce8913d8dcc8c1391da/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7916&bt=3958&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=OTc7aDtoZzU3Mzo7PDZlO0BpM2U3bjM6Zjo7ODMzODczNEA2M140MmAtNTMxYl5hMy4tYSNlc2JlcjRvbHNgLS1kMS1zcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
rc97football,RC97 football,False,False,739,1700000,72,34500000,639,2021-11-07 02:48:30,#messi #lionelmessi #futbol #football #futebol #barcelona #viral #soccer,168200,483300,695,434,32,https://v16m-webapp.tiktokcdn-us.com/7531b66e85861dafb110ea9404806311/63605ef3/video/tos/maliva/tos-maliva-ve-0068c800-us/8a90787a1f374b3e9e98160e7a8d006e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2170&bt=1085&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=OTk5OTs7OTZlaTQzODwzNEBpM2t3Zzg6ZjZmOTMzNzczM0AvNGIzXjUtX2MxLTY2MWIxYSNeZGZkcjRnbjBgLS1kMTZzcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
baki.101,baki,False,False,370,7382,11,449700,8,2021-11-10 11:54:23,El terror de los clubes || #lionelmessi #futbol #barcelona #atleticodemadrid #messi #fyp #,365100,2100000,3761,1125,24,https://v16m-webapp.tiktokcdn-us.com/891f9c86a8207656ada88279f2fe0c71/63605ee4/video/tos/maliva/tos-maliva-ve-0068c800-us/ea17fb81d72c44eb8addbd05f953e677/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2592&bt=1296&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=MzQ0Njc3OjVmNTw1Z2g6O0Bpajw7cTo6ZnBuOTMzNzczM0A2YTVgMjRhXjAxYTNjNDJjYSNwaWFucjQwMTJgLS1kMTZzcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
magicalxmessi,leomessi,False,False,6530,34800,20,1100000,146,2021-11-10 20:11:38,BANG BANG#lionelmessi #messi #cristianoronaldo #ronaldo #GOAT #fyp #foryoupage #foryou #viral,476600,3400000,5031,3432,20,https://v16m-webapp.tiktokcdn-us.com/068df26c4485b18312f23a0a3ff82dab/63605edf/video/tos/alisg/tos-alisg-pve-0037c001/d4dcca9a6c954bc1b58235b3919f816e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5668&bt=2834&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=NDZpZjo6N2k0Z2kzaGQzOEBpamlld2U6ZnB1OTMzODczNEBjLjA1YzQxNWMxMS4tYjVjYSNiYjMycjRvYTJgLS1kMS1zcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
ftblclipx,ftblclipx,False,False,65,86500,0,3200000,113,2021-11-13 04:51:50,Messi FIFA Icons 🤩 🇦🇷 #messi #legend #icon #fifa #fifa22 #football #prime #championsleague #ucl #lionelmessi #fyp #foryoupage #foryou,455500,7100000,1656,4925,8,https://v16m-webapp.tiktokcdn-us.com/7eed4727f7cb2adbbe1e57696b5fb96c/63605ed3/video/tos/useast2a/tos-useast2a-ve-0068c003/d4cdb6e6102a4531aab275886909419a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2348&bt=1174&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=NDc6Zjo1NjVoOWY3NjVoOkBpM3JwNDc6ZjtnOTMzNzczM0BfMy4uMi8xNi8xYi41YF41YSNsamAtcjQwNDRgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
footy_hub_22,Football ⚽,False,False,40300,63600,9224,2800000,405,2021-11-13 07:13:27,#fy #football #messi #lionelmessi #interview #opinion #story #journalist #footballers #quotes #coach #foryou,571500,4100000,2159,1155,42,https://v16m-webapp.tiktokcdn-us.com/26ff951795d0954a4ba32b18e2339dea/63605ef4/video/tos/useast2a/tos-useast2a-ve-0068c003/1b64911fc614469fb0e64bf58f3655dd/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2402&bt=1201&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2N1Jnfl7Gb&mime_type=video_mp4&qs=0&rc=ODc3ODc8Zjg4aTs0OzU5aUBpMzxnOTg6ZjdpOTMzNzczM0AyX2AyYi1jX2IxMjQ1MzBgYSNqNGRzcjRvNjRgLS1kMTZzcw%3D%3D&l=20221031174826711D4387128BBF067CD5
messi_.magic,Messi_.magic,False,False,30800,29800,492,863400,90,2021-11-13 21:33:06,#foryoupage #Foryou #Messi #Goat #LionelMessi #Barcelona #fcbarcelona #Arsenal #Henry,438500,3500000,3207,1362,13,https://v16m-webapp.tiktokcdn-us.com/e6b614c0d10a3c095c9efc478c704c78/63605ed7/video/tos/maliva/tos-maliva-ve-0068c800-us/1ad5a0fa1d7c4ea09f7cdd3075a55b9e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5136&bt=2568&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=MzNnZDQ8ZTM3Z2Q0MzRmPEBpam5leGc6ZjV1OTMzNzczM0AxNS1gYzExXi4xMDQtLl8yYSNxc2tucjRfcTRgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
messihd4,Leo Messi,False,False,199,309500,34,5400000,64,2021-11-14 23:55:54,🥵                                                                                                    #leomessi #messiedit #messiedits #lionelmessi #messi #barcelona,170000,2100000,10900,1725,7,https://v16m-webapp.tiktokcdn-us.com/bd07e28606f8c4b4099c56fc42aa5c96/63605edb/video/tos/alisg/tos-alisg-pve-0037c001/de963b53b5724020a2630a1d65316a9d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2866&bt=1433&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=NDkzNjs7O2hpOzY3Ozw1aEBpanRzPDQ6Zm5tOTMzODczNEA0Nl4tMDYvNTExMV9gMGM2YSNwbGxpcjRnLzVgLS1kMS1zcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
fully_lewy,RL9 🐐,False,False,126000,89300,1050,2500000,535,2021-11-17 02:41:39,😏😯 #lionelmessi#miakhalifia#viral#foryou,479900,4500000,10500,5837,24,https://v16m-webapp.tiktokcdn-us.com/1df200f7d361a73835333410a9e58df2/63605ee3/video/tos/maliva/tos-maliva-ve-0068c800-us/774a5cbb57344d8c8b6610ae6499aaed/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1964&bt=982&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=NmhoPGg5PGk2NTxnZTs7ZkBpam48ZWk6Zmx5OTMzNzczM0BgNl8yYzRiNjMxMjJhMl9eYSMuaS9ycjRfajZgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
vynex_,Vynn𝐗𝐓乂,False,False,34300,267700,209,8400000,284,2021-11-17 17:14:21,#fyp #xyzbca #football #messi #lionelmessi #leomessi #barcelona,1500000,16300000,6966,2686,75,https://v16m-webapp.tiktokcdn-us.com/35d44d227eefdfa0811a69caef2ebc9a/63605f14/video/tos/useast2a/tos-useast2a-pve-0037-aiso/6fd4420b939f49e2b3464959135f9b5c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2530&bt=1265&cs=0&ds=3&ft=ebtHKHp8Myq8ZvjjNhe2NMhyfl7Gb&mime_type=video_mp4&qs=0&rc=ZjloNjZnNmVmaDo3ZmU6NkBpM2h1bGk6ZmVmOTMzZjgzM0AuLzQuYi8vNTUxY15eLWA0YSMwMmBhcjRfY15gLS1kL2Nzcw%3D%3D&l=2022103117482562D0860DBFEDC60643A1
mehejabin..islam..2,👰❤️🤴MEHEJABIN_ISLAM_ 2👰❤️🤴,False,False,41600,654600,26,6900000,612,2021-11-17 20:23:16,Reply to @fa_him63 🤣🤣#lionelmessi #love #song #Bangladesh #saoudiarabia #foryou #viral #muslim #foryoupage,329400,3300000,602,4197,15,https://v16m-webapp.tiktokcdn-us.com/8c985672583fd6830b69548c2b848307/63605edc/video/tos/maliva/tos-maliva-ve-0068c800-us/17ecec11dc964a4ba72c8db88edb6777/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1580&bt=790&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=M2k6NzxoZTgzNzo1MzQ3OUBpanFzdTg6ZnRpOTMzNzczM0AzMWEuNi9jXl4xNTZfMF9jYSMxYzZhcjRnMl5gLS1kMTZzcw%3D%3D&l=20221031174829493425C26264D90629AF
